"","user name","statusesCount","followersCount","favoritesCount","friendsCount","url","name","created","protected","verified","screenName","location","lang","id","listedCount","followRequestSent","profileImageUrl","tweets date","tweet "
"narendramodi.67","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-30 17:08:29,"in the st century ippp will be a strong force by ippp i mean innovation patenting productivity and prosperity  tcoqdowmzwoce"
"narendramodi.68","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-30 17:05:54,"thanks to technology today s hackathon gave me an opportunity to learn about the ideas of youngsters from ahmedaba  tconljevlf"
"narendramodi.69","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-30 17:03:44,"programmes like the smart india hackathon make me extremely happy yet again i saw the rich potential of our yuva  tcodqiiczrio"
"narendramodi.70","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-30 11:00:27,"kutch which witnessed massive devastation after the  quake is now a prosperous district kutch is making rapi  tcodkgowogiv"
"narendramodi.71","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-30 10:59:37,"happy to have addressed the silver jubilee celebrations of the shree cutchi leva patel samaj nairobi via video co  tcotatvhunv"
"narendramodi.72","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-30 02:54:04,"on good friday we recall the courage and compassion of lord christ he dedicated his life to serving others and rem  tcoqmsaaowul"
"narendramodi.73","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-30 02:49:42,"                                                                                  tcowgiabvio"
"narendramodi.74","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-29 14:08:46,"at  pm tomorrow i will join the grand finale of the smart india hackathon i eagerly look forward to this opportu  tcoufchkcpn"
"narendramodi.75","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-29 14:04:58,"at  pm tomorrow i will address the silver jubilee celebrations of the shree cutchi leva patel samaj in nairob  tcooczmcnll"
"narendramodi.76","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-29 12:31:21,"gsata a communication satellite will provide new possibilities for mobile applications proud of isro for taki  tcoirxzitb"
"narendramodi.77","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-29 12:31:21,"congratulations to isro and other stakeholders on the successful launch of gslvf with indigenous cryogenic stage"
"narendramodi.78","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-29 02:43:22,"tadasana has several benefits   this video shows you how to practice it fitindia thyogaday tcolqzrhtliqg"
"narendramodi.79","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-29 02:38:03,"greetings on mahavir jayanti   bhagwan mahavir s message of peace nonviolence and harmony is a source of great i  tcosnjrwkt"
"narendramodi.80","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-28 14:56:19,"earlier today spoke in the rajya sabha and bid farewell to our mp colleagues retiring from the house india has ga  tcoddcbta"
"narendramodi.81","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-28 10:47:10,"warmest congratulations and good wishes to his excellency u win myint on his election as president of the republic  tcoveuiwyzfxy"
"narendramodi.82","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-27 17:25:54,"attended the farewell function for rajya sabha mps who are retiring i appreciate their contribution to parliament  tcocrfqczlu"
"narendramodi.83","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-27 17:22:48,"joined the ceremony marking the presentation of the gallantry awards and distinguished service decorations at rasht  tcovacidta"
"narendramodi.84","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-25 09:03:33,"a healthy india is the cornerstone of a developed india in that spirit let us make fitindia a fullfledged mass  tcoalopatfb"
"narendramodi.85","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-25 05:10:13,"mannkibaat begins shortly you can hear it live tcoftrjxtmni"
"narendramodi.86","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-25 02:20:45,"                                                                  greetings on ram navami tcotpubezxle"
"narendramodi.87","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-25 02:15:46,"birthday wishes to my valued colleague birender singh ji birender ji has years of experience in public life he i  tcouofbxdy"
"narendramodi.88","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-24 14:49:40,"had the honour of taking the president of germany mr frankwalter steinmeier to delhis sunder nursery we had wo  tcokbkautri"
"narendramodi.89","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-24 06:24:11,"tune in at  am tomorrow mannkibaat tcoeczmzuo"
"narendramodi.90","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-24 03:27:53,"government of india is working in mission mode to make india tbfree while the world has set a target of  for  tcoucbfkqf"
"narendramodi.91","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-24 03:24:33,"in the spirit of this year s  worldtbday theme of wanted leaders for a tbfree world  i urge citizens and organi  tcomkkdgdcqk"
"narendramodi.92","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-23 17:10:01,"congratulations to all those elected to the rajya sabha from various states and best wishes for their parliamentary  tcoisffgwgmq"
"narendramodi.93","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-23 02:03:24,"the martyrdom of bhagat singh rajguru amp sukhdev was a watershed moment in our history every indian is proud that  tcoaydkqjgl"
"narendramodi.94","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-23 01:54:23,"dr ram manohar lohia is one of the most remarkable personalities of th century india he combined scholarly zeal  tcotzngkwx"
"narendramodi.95","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-23 01:51:23,"greetings to union minister smritiirani ji on her birthday smriti ji is at the forefront of transforming india s  tcobnnoijxgd"
"narendramodi.96","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-22 15:46:07,"had a wonderful interaction with the eminent freedom fighter gandhian and exmla of odisha shri padmacharan nayak  tcotxtnrglh"
"narendramodi.97","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-22 09:37:09,"a significant propeople measure passed in parliament will benefit lakhs of indians tcozqxsjob"
"narendramodi.98","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-22 02:58:44,"thank you anagha and jayesh for your affection and kind words on examwarriors glad that the book helped you durin  tcozslgyy"
"narendramodi.99","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-22 02:21:00,"worldwaterday is an occasion to highlight the importance of jal shakti and reaffirm our commitment towards water c  tcohxbyomitg"
"narendramodi.100","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-22 02:09:08,"                                                                        greetings to my sisters and brothers of bih  tcoeyzuuyngs"
"narendramodi.101","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-22 02:05:52,"birthday wishes to jualoram ji  he has always played a significant role in serving the tribal communities for de  tcoyebvzfvwu"
"narendramodi.102","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-21 17:06:11,"creating better health infrastructure across india  tcocwkiiny  via nmapp"
"narendramodi.103","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-21 17:03:34,"a decision that will give further impetus to the development of the silk industry  tcoprkwwwlifi  via nmapp"
"narendramodi.104","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-21 17:00:09,"deepening our ties with africa  tcotylnbz  via nmapp"
"narendramodi.105","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-21 16:58:44,"boosting industrial growth in the northeast  tcocmnkolym  via nmapp"
"narendramodi.106","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-21 16:57:31,"working steadfastly towards quality and affordable healthcare for the poor neomiddle class and middle class  tcotbimmutib"
"narendramodi.107","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-21 02:58:13,"navroz mubarak to the parsi community may the coming year further the spirit of happiness and harmony i pray that  tcoqsymquzy"
"narendramodi.108","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-20 15:45:35,"reiterated india s commitment to a rulebased multilateral trading system that is guided by inclusiveness and conse  tcooakabjhz"
"narendramodi.109","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-20 15:44:41,"interacted with ministers and dignitaries who are attending the informal wto meeting in delhi we discussed variou  tcowzgxeize"
"narendramodi.110","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-20 12:26:48,"the mea and particularly my colleagues sushmaswaraj ji and genvksingh ji left no stone unturned in trying to tra  tcohqmcpacgc"
"narendramodi.111","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-20 12:25:53,"every indian grieves with those who lost their loved ones in mosul we stand in solidarity with the bereaved famili  tcooehafjp"
"narendramodi.112","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-19 14:31:37,"had a wonderful meeting with mr roberto azevêdo directorgeneral of the wto wtodgazevedo tconhxuatkeo"
"narendramodi.113","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-19 01:22:08,"on the auspicious occasion of cheti chand my best wishes to the sindhi community may lord jhulelal always shower  tcomfpxibhk"
"narendramodi.114","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-19 01:20:18,"navreh mubarak as the new year begins i pray that everyone s lives are blessed with tremendous happiness prosper  tcofyarwug"
"narendramodi.115","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-18 01:12:10,"happy ugadi i pray for a year filled with happiness and good health"
"narendramodi.116","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-18 01:11:24,"on gudi padwa greetings to my sisters and brothers of maharashtra i hope the coming year marks the fulfilment of  tconjdhnzwph"
"narendramodi.117","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-18 01:07:26,"sajibu cheiraoba greetings to the people of manipur may the coming year bring peace and prosperity in everyones lives"
"narendramodi.118","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-18 01:03:30,"                                                                                                                                   "
"narendramodi.119","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-18 01:01:04,"several people across the nation are celebrating the start of the new year i convey my greetings to all those cele  tcoozfvozgf"
"narendramodi.120","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-18 00:59:19,"birthday wishes to my colleague sadananda gowda ji his humility has endeared him to several people a grounded and  tcoyujfimpyb"
"narendramodi.121","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-17 15:32:08,"here is my complete speech at the rashtriya jan jagriti dharam sammelan in srisailam tcormiotaule"
"narendramodi.122","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-17 15:30:40,"i bow to bhagwan basaveshwara we are greatly inspired by his thoughts and ideals and this is reflected in the wor  tcogpdknnkmdn"
"narendramodi.123","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-17 15:29:51,"no words can do justice to the valuable contribution of saints and seers to our nation for centuries they have se  tcoelvsssb"
"narendramodi.124","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-17 15:28:47,"ugadi greetings to all   had the honour of addressing the rashtriya jan jagriti dharam sammelan in srisailam via v  tcorkyvutwg"
"narendramodi.125","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-17 12:20:32,"at  this evening will address a programme to mark ugadi in srisailam andhra pradesh via video conferencing"
"narendramodi.126","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-17 12:05:48,"                                                                                            tcoqmeafwq"
"narendramodi.127","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-17 12:05:27,"                                                                                                                    tcodzuncdtv"
"narendramodi.128","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-17 12:04:55,"waste to wealth                                                     tcojrjque"
"narendramodi.129","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-17 12:04:25,"                                                                                                                   tcotenrauyn"
"narendramodi.130","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-17 12:04:05,"sweet revolution                                                                                                     tcosrjfjosvp"
"narendramodi.131","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-17 12:03:46,"organic farming                                             emarketing portal                                     tcogsuvqvui"
"narendramodi.132","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-17 12:03:22,"                                                                                                                    tcouvigdkuw"
"narendramodi.133","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-17 12:02:58,"                                                                                                                    tcoluerqjd"
"narendramodi.134","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-17 12:02:30,"                                                                                                                     tcokpwjhgz"
"narendramodi.135","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-17 12:01:54,"                                                                      tcoeqkufz"
"narendramodi.136","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-17 11:58:47,"                                                                                                                    tcoosose"
